id,asset_id,asset_name,display_name_en,description_en
hullcracker,-1247702575,DA_Item_Launcher_AntiArc_Medium_01,Hullcracker,Fires explosive projectiles that only detonate when hitting ARC.
light_ammo,-1875547390,DA_Item_LightAmmo,Light Ammo,
torrente,-1448953711,DA_Item_LMG_Medium_01,Torrente,"Has a large ammo capacity
medium_ammo,313013500,DA_Item_MediumAmmo,Medium Ammo,
dockmasters_detector,-28450091,DA_Item_MetalDetector_01,Dockmaster's Detector,"These detectors seem to be able to locate foreign objects buried in the sands around Riven Tides
apollo,-413627600,DA_Item_NPC_Apollo,Apollo,"When he's not dealing in explosives
bilguun,2114319598,DA_Item_NPC_Bilguun,Bilguun,"Bilguun
celeste,-1431231910,DA_Item_NPC_Celeste,Celeste,"A survivor of the First Wave
juanito,-1970796639,DA_Item_NPC_Juanito,Juanito,
lance,1308805230,DA_Item_NPC_Lance,Lance,Need health items? The only thing Lance can't cure is the common cold.
posh,1529697069,DA_Item_NPC_Posh,Posh,
shani,-284744277,DA_Item_NPC_Shani,Shani,"Shani fights an uphill battle to keep Speranza safe. She could use a hand
tian_wen,-509224542,DA_Item_NPC_TianWen,Tian Wen,"Some call Tian Wen the ""gun nut""
burletta,-1369397808,DA_Item_Pistol_01,Burletta,Has decent damage output and accuracy.
venator,-2011391235,DA_Item_Pistol_HighPower_01,Venator,Fires two shots at a time.
hairpin,151930098,DA_Item_Pistol_Silenced_01,Hairpin,"Has a built-in silencer. Great for stealth
medical_lab,-1840090314,DA_Item_PotionStation_01,Medical Lab,The Medical Lab is where you can create stimulants to give you that extra boost out in the wilds.
powered_descender,-287542830,DA_Item_PoweredDescender,Powered Descender,"Reduces fall speed when used in the air
bettina_blueprint,762060615,DA_Item_Recipe_AssaultRifleHeavyRecipe,Bettina Blueprint,
blue_light_stick_blueprint,1449330526,DA_Item_Recipe_BlueGlowstickRecipe,Blue Light Stick Blueprint,
canto_blueprint,744641056,DA_Item_Recipe_CantoRecipe,Canto Blueprint,
aphelion_blueprint,-692327830,DA_Item_Recipe_ChargeRifleRecipe,Aphelion Blueprint,
combat_mk_3_flanking_blueprint,-553283088,DA_Item_Recipe_CombatAgumentIIIFlankingRecipe,Combat Mk. 3 (Flanking) Blueprint,
combat_mk_3_aggressive_blueprint,278799395,DA_Item_Recipe_CombatAgumentT3AggressiveRecipe,Combat Mk. 3 (Aggressive) Blueprint,
complex_gun_parts_blueprint,1102110705,DA_Item_Recipe_ComplexGunPartsRecipe,Complex Gun Parts Blueprint,
crash_mat_blueprint,-1396353093,DA_Item_Recipe_CrashPadRecipe,Crash Mat Blueprint,Lets you craft a Crash Mat
dolabra_blueprint,-979794626,DA_Item_Recipe_DolabraRecipe,Dolabra Blueprint,
fireworks_box_blueprint,878298795,DA_Item_Recipe_FireworksBoxBlueprint,Fireworks Box Blueprint,
gas_mine_blueprint,886788187,DA_Item_Recipe_GasMineRecipe,Gas Mine Blueprint,
green_light_stick_blueprint,-45026278,DA_Item_Recipe_GreenGlowstickRecipe,Green Light Stick Blueprint,
pulse_mine_blueprint,-2074531633,DA_Item_Recipe_ImpulseMineRecipe,Pulse Mine Blueprint,
seeker_grenade_blueprint,1383004532,DA_Item_Recipe_LoneWolfRecipe,Seeker Grenade Blueprint,
looting_mk_3_survivor_blueprint,-300660362,DA_Item_Recipe_LootingAgumentIIIDBNORecipe,Looting Mk. 3 (Survivor) Blueprint,
looting_mk_3_safekeeper_blueprint,920673300,DA_Item_Recipe_LootingAugmentT3CustodianRecipe,Looting Mk. 3 (Safekeeper) Blueprint,
powered_descender_blueprint,-213988730,DA_Item_Recipe_PoweredDescenderRecipe,Powered Descender Blueprint,Lets you craft a Powered Descender
angled_grip_ii_blueprint,-709850700,DA_Item_Recipe_Recipe_AngledGrip_02,Angled Grip II Blueprint,
angled_grip_iii_blueprint,-2113309921,DA_Item_Recipe_Recipe_AngledGrip_03,Angled Grip III Blueprint,
hullcracker_blueprint,-459566791,DA_Item_Recipe_Recipe_AntiARCLauncher,Hullcracker Blueprint,
anvil_blueprint,-348089449,DA_Item_Recipe_Recipe_Anvil,Anvil Blueprint,
arpeggio_blueprint,483899737,DA_Item_Recipe_Recipe_AssaultRifleBurst,Arpeggio Blueprint,
rattler_blueprint,-530397603,DA_Item_Recipe_Recipe_AssaultRifleLowTier,Rattler Blueprint,
barricade_kit_blueprint,-75288973,DA_Item_Recipe_Recipe_BarricadeKit,Barricade Kit Blueprint,
blaze_grenade_blueprint,1299206296,DA_Item_Recipe_Recipe_BlazeGrenade,Blaze Grenade Blueprint,
bobcat_blueprint,-1260920556,DA_Item_Recipe_Recipe_Bobcat,Bobcat Blueprint,
osprey_blueprint,-320739876,DA_Item_Recipe_Recipe_BoltActionMedium,Osprey Blueprint,
burletta_blueprint,2023489275,DA_Item_Recipe_Recipe_Burletta,Burletta Blueprint,
compensator_ii_blueprint,-1783980284,DA_Item_Recipe_Recipe_Compensator_02,Compensator II Blueprint,
compensator_iii_blueprint,-208510453,DA_Item_Recipe_Recipe_Compensator_03,Compensator III Blueprint,
defibrillator_blueprint,-1234113868,DA_Item_Recipe_Recipe_Defib,Defibrillator Blueprint,
door_blocker_blueprint,-1271743807,DA_Item_Recipe_Recipe_DoorBlocker,Door Blocker Blueprint,
equalizer_blueprint,2060851155,DA_Item_Recipe_Recipe_Equlizer,Equalizer Blueprint,
extended_barrel_blueprint,1934437826,DA_Item_Recipe_Recipe_ExtendedBarrel,Extended Barrel Blueprint,
extended_light_mag_ii_blueprint,-857337823,DA_Item_Recipe_Recipe_ExtendedLightMag_02,Extended Light Mag II Blueprint,
extended_light_mag_iii_blueprint,459407886,DA_Item_Recipe_Recipe_ExtendedLightMag_03,Extended Light Mag III Blueprint,
extended_medium_mag_ii_blueprint,-1202416011,DA_Item_Recipe_Recipe_ExtendedMediumMag_02,Extended Medium Mag II Blueprint,
extended_medium_mag_iii_blueprint,75778531,DA_Item_Recipe_Recipe_ExtendedMediumMag_03,Extended Medium Mag III Blueprint,
extended_shotgun_mag_ii_blueprint,-255420364,DA_Item_Recipe_Recipe_ExtendedShotgunMag_02,Extended Shotgun Mag II Blueprint,
extended_shotgun_mag_iii_blueprint,-2118305709,DA_Item_Recipe_Recipe_ExtendedShotgunMag_03,Extended Shotgun Mag III Blueprint,
remote_raider_flare_blueprint,-794870135,DA_Item_Recipe_Recipe_FlareTrap,Remote Raider Flare Blueprint,
heavy_gun_parts_blueprint,646572303,DA_Item_Recipe_Recipe_HeavyGunParts,Heavy Gun Parts Blueprint,
venator_blueprint,1282834879,DA_Item_Recipe_Recipe_HiPowerPistol,Venator Blueprint,
il_toro_blueprint,464538122,DA_Item_Recipe_Recipe_IlToro,Il Toro Blueprint,
jolt_mine_blueprint,-462994574,DA_Item_Recipe_Recipe_JoltMine,Jolt Mine Blueprint,
explosive_mine_blueprint,1266735983,DA_Item_Recipe_Recipe_JumpMine,Explosive Mine Blueprint,
jupiter_blueprint,-1233893659,DA_Item_Recipe_Recipe_Jupiter,Jupiter Blueprint,
light_gun_parts_blueprint,412920729,DA_Item_Recipe_Recipe_LightGunParts,Light Gun Parts Blueprint,
lightweight_stock_blueprint,-182223087,DA_Item_Recipe_Recipe_LightweightStock,Lightweight Stock Blueprint,
lure_grenade_blueprint,266335884,DA_Item_Recipe_Recipe_LureGrenade,Lure Grenade Blueprint,
medium_gun_parts_blueprint,-1511047275,DA_Item_Recipe_Recipe_MediumGunParts,Medium Gun Parts Blueprint,
torrente_blueprint,-543601975,DA_Item_Recipe_Recipe_MediumLMG,Torrente Blueprint,
muzzle_brake_ii_blueprint,1876196827,DA_Item_Recipe_Recipe_MuzzleBrake_02,Muzzle Brake II Blueprint,
muzzle_brake_iii_blueprint,-1697595116,DA_Item_Recipe_Recipe_MuzzleBrake_03,Muzzle Brake III Blueprint,
padded_stock_blueprint,542524924,DA_Item_Recipe_Recipe_PaddedStock,Padded Stock Blueprint,
shotgun_choke_ii_blueprint,-365598365,DA_Item_Recipe_Recipe_ShotgunChoke_02,Shotgun Choke II Blueprint,
shotgun_choke_iii_blueprint,1426983925,DA_Item_Recipe_Recipe_ShotgunChoke_03,Shotgun Choke III Blueprint,
shotgun_silencer_blueprint,-961903907,DA_Item_Recipe_Recipe_ShotgunSilencer,Shotgun Silencer Blueprint,
showstopper_blueprint,-828855343,DA_Item_Recipe_Recipe_Showstopper,Showstopper Blueprint,
silencer_i_blueprint,1402108763,DA_Item_Recipe_Recipe_Silencer_01,Silencer I Blueprint,
silencer_ii_blueprint,-2067768957,DA_Item_Recipe_Recipe_Silencer_02,Silencer II Blueprint,
snap_hook_blueprint,2132104320,DA_Item_Recipe_Recipe_SnapHook,Snap Hook Blueprint,
stable_stock_ii_blueprint,1288425767,DA_Item_Recipe_Recipe_StableStock_02,Stable Stock II Blueprint,
stable_stock_iii_blueprint,-692617228,DA_Item_Recipe_Recipe_StableStock_03,Stable Stock III Blueprint,
tagging_grenade_blueprint,-1418602101,DA_Item_Recipe_Recipe_TaggingGrenade,Tagging Grenade Blueprint,
tempest_blueprint,-673170998,DA_Item_Recipe_Recipe_Tempest,Tempest Blueprint,
trigger_nade_blueprint,1380531218,DA_Item_Recipe_Recipe_TriggerNade,Trigger Nade Blueprint,
vertical_grip_ii_blueprint,1558483939,DA_Item_Recipe_Recipe_VerticalGrip_02,Vertical Grip II Blueprint,
vertical_grip_iii_blueprint,-656772288,DA_Item_Recipe_Recipe_VerticalGrip_03,Vertical Grip III Blueprint,
vita_shot_blueprint,-423565474,DA_Item_Recipe_Recipe_VitaShot,Vita Shot Blueprint,
vita_spray_blueprint,-1557112845,DA_Item_Recipe_Recipe_VitaSpray,Vita Spray Blueprint,
vulcano_blueprint,-196900720,DA_Item_Recipe_Recipe_Vulcano,Vulcano Blueprint,
wolfpack_blueprint,-558241643,DA_Item_Recipe_Recipe_Wolfpack,Wolfpack Blueprint,
red_light_stick_blueprint,-1934265965,DA_Item_Recipe_RedGlowstickRecipe,Red Light Stick Blueprint,
smoke_grenade_blueprint,-1061946916,DA_Item_Recipe_SmokeGrenadeRecipe,Smoke Grenade Blueprint,
surge_coil_blueprint,1082962588,DA_Item_Recipe_SurgeCoilRecipe,Surge Coil Blueprint,
tactical_mk3_revival_blueprint,-1804268766,DA_Item_Recipe_TacticalAugmentT3RevivalRecipe,Tactical Mk.3 (Revival) Blueprint,
deadline_blueprint,-386705321,DA_Item_Recipe_TimedMineRecipe,Deadline Blueprint,
trailblazer_blueprint,-93272200,DA_Item_Recipe_TrailBlazerRecipe,Trailblazer Blueprint,
tactical_mk_3_defensive_blueprint,-1605165530,DA_Item_Recipe_UtilityAgumentT3DefensiveRecipe,Tactical Mk. 3 (Defensive) Blueprint,
tactical_mk_3_healing_blueprint,-658614890,DA_Item_Recipe_UtilityAgumentT3HealingRecipe,Tactical Mk. 3 (Healing) Blueprint,
tactical_mk3_smoke_blueprint,-1090682625,DA_Item_Recipe_UtilityAugmentT3SmokeRecipe,Tactical Mk.3 (Smoke) Blueprint,Lets you craft a T3 Smoke Augment
white_flag_blueprint,-882500659,DA_Item_Recipe_WhiteFlagRecipe,White Flag Blueprint,Lets you craft a White Flag
yellow_light_stick_blueprint,901535629,DA_Item_Recipe_YellowGlowStickRecipe,Yellow Light Stick Blueprint,
recycle_station,-1312166725,DA_Item_RecycleStation_01,Recycle Station,"Breaks things down
fireworks_box,-1616698820,DA_Item_RemoteTrap_FireworkBox,Fireworks Box,"A remotely triggered arrangement of dazzling fireworks
scrappy,1657228973,DA_Item_ResourceGenerator_01,Scrappy,Increases Scrappy's basic haul.
scrappy,2041317243,DA_Item_ResourceGenerator_02,Scrappy,Increases Scrappy's basic haul.
scrappy,1434069496,DA_Item_ResourceGenerator_03,Scrappy,Increases Scrappy's basic haul.
scrappy,2080275953,DA_Item_ResourceGenerator_04,Scrappy,Increases Scrappy's basic haul.
scrappy,1781867314,DA_Item_ResourceGenerator_05,Scrappy,Max Level
rounds_extracted,573822120,DA_Item_RoundsExtracted,Rounds Extracted,Number of rounds with a successful extraction
rounds_played,-1869396984,DA_Item_RoundsPlayed,Rounds Played,Number of rounds played
ruined_accordion,-141877207,DA_Item_Salvage_Accordion_01,Ruined Accordion,Can be recycled into crafting materials.
advanced_arc_powercell,246081482,DA_Item_Salvage_AdvancedARCPowercell,Advanced ARC Powercell,Very valuable resource that drops from certain ARC enemies.
advanced_electrical_components,-770265029,DA_Item_Salvage_AdvancedElectricalComponents,Advanced Electrical Components,Used to craft a wide range of items. Can be recycled into crafting materials.
advanced_mechanical_components,-926389249,DA_Item_Salvage_AdvancedGunParts,Advanced Mechanical Components,Used to craft advanced weapons. Can be recycled into crafting materials.
alarm_clock,-428713325,DA_Item_Salvage_AlarmClock,Alarm Clock,Can be recycled into crafting materials.
ancient_fort_security_code,-2134681974,DA_Item_Salvage_AncientFortSecurityCode,Ancient Fort Security Code,Temporary security code to unlock the main gate.
antiseptic,1332241414,DA_Item_Salvage_AntiSeptic,Antiseptic,Used to craft medical supplies. Can be recycled into chemicals.
arc_coolant,421801273,DA_Item_Salvage_ArcCoolant_01,ARC Coolant,Can be recycled into crafting materials.
impure_arc_coolant,1729534311,DA_Item_Salvage_ArcImpureCoolant_01,Impure ARC Coolant,Can be recycled into crafting materials.
ruined_baton,827960562,DA_Item_Salvage_Baton_01,Ruined Baton,Can be recycled into crafting materials.
battery,1039185396,DA_Item_Salvage_Battery,Battery,Used to craft a wide range of items. Can be recycled into scrap metal.
bicycle_pump,313938846,DA_Item_Salvage_BicyclePump_01,Bicycle Pump,Can be recycled into crafting materials.
blue_gate_confiscation_room_key,2129769166,DA_Item_Salvage_BlueGateUtilityKey1,Blue Gate Confiscation Room Key,Unlocks a door to the confiscated goods area within the Blue Gate tunnels
blue_gate_communication_tower_key,2133595346,DA_Item_Salvage_BlueGateUtilityKey2,Blue Gate Communication Tower Key,Unlocks a door by the Communication Tower near the Blue Gate
blue_gate_village_key,-844032381,DA_Item_Salvage_BlueGateUtilityKey3,Blue Gate Village Key,Unlocks a door to one of the old Village buildings near the Blue Gate
blue_gate_cellar_key,-113802073,DA_Item_Salvage_BlueGateUtilityKey4,Blue Gate Cellar Key,Unlocks certain cellar doors near the Blue Gate
damaged_arc_motion_core,-1084994886,DA_Item_Salvage_BrokenARCMechanism,Damaged ARC Motion Core,Can be recycled into crafting materials.
buried_city_hospital_key,1200348024,DA_Item_Salvage_BuriedCityUtilityKey1,Buried City Hospital Key,Unlocks a door in the Hospital in Buried City
buried_city_jkv_employee_access_card,-1920319269,DA_Item_Salvage_BuriedCityUtilityKey2,Buried City JKV Employee Access Card,Unlocks a door in the J Kozma Ventures company building in Buried City
buried_city_town_hall_key,-1275287419,DA_Item_Salvage_BuriedCityUtilityKey3,Buried City Town Hall Key,Unlocks the door to the Town Hall in Buried City
buried_city_residential_master_key,-1764906318,DA_Item_Salvage_BuriedCityUtilityKey4,Buried City Residential Master Key,Unlocks certain apartment doors in Buried City
camera_lens,285336333,DA_Item_Salvage_CameraLens_01,Camera Lens,Can be recycled into crafting materials.
candle_holder,-1599426473,DA_Item_Salvage_CandleHolder,Candle Holder,Can be recycled into crafting materials.
canister,-668588724,DA_Item_Salvage_Canister,Canister,Used to craft a wide range of items. Can be recycled into plastic.
cat_bed,1793382961,DA_Item_Salvage_CatBed_01,Cat Bed,At least a tiny bit more comfortable than your face.
chemicals,-1565478080,DA_Item_Salvage_Chemicals,Chemicals,"Used to craft medical supplies
bastion_cell,1266019904,DA_Item_Salvage_Chonk_Part,Bastion Cell,Can be recycled into crafting materials.
comet_igniter,-353362533,DA_Item_Salvage_CometPart,Comet Igniter,Can be recycled into crafting materials.
very_comfortable_pillow,-1286103237,DA_Item_Salvage_ComfortablePillow_01,Very Comfortable Pillow,The envy of every Raider. Like sleeping on an especially ergonomic cloud.
hidden_bunker_key,-1916425237,DA_Item_Salvage_Community_Event_TT1_Bunker_Key,Hidden Bunker Key,A makeshift key that lets you open a bunker in Spaceport
complex_gun_parts,1608603820,DA_Item_Salvage_ComplexGunParts,Complex Gun Parts,Used to craft advanced weapons.
coolant,-2089523165,DA_Item_Salvage_Coolant,Coolant,Can be recycled into crafting materials.
cooling_coil,1928875024,DA_Item_Salvage_CoolingCoil,Cooling Coil,Can be recycled into crafting materials.
cooling_fan,1694582967,DA_Item_Salvage_CoolingFan,Cooling Fan,Can be recycled into crafting materials.
crumpled_plastic_bottle,-384403080,DA_Item_Salvage_CrumpledPlasticBottle,Crumpled Plastic Bottle,Can be recycled into plastic parts.
damaged_heat_sink,2022140331,DA_Item_Salvage_DamagedHeatSink,Damaged Heat Sink,Can be recycled into crafting materials.
dam_controlled_access_zone_key,1616284588,DA_Item_Salvage_DamControlledAccessZoneKey,Dam Controlled Access Zone Key,Unlocks a door in the Controlled Access Zone on Dam Battlegrounds.
dart_board,447242639,DA_Item_Salvage_DartBoard_01,Dart Board,Some Raiders use it to practice dexterity. Others just like throwing things at other things.
diving_goggles,1125489375,DA_Item_Salvage_DivingGoggles_01,Diving Goggles,Can be recycled into crafting materials.
duct_tape,1224404530,DA_Item_Salvage_DuctTape,Duct Tape,Used to craft a wide range of items. Can be recycled into crafting materials.
electrical_components,-923201933,DA_Item_Salvage_ElectricalComponents,Electrical Components,Used to craft a wide range of items. Can be recycled into crafting materials.
candleberries,-373455872,DA_Item_Salvage_Event_Item_Candleberries,Candleberries,"A waxy berry that grows only during a small window each year. People have depended on them to make candles
exodus_modules,-1177716644,DA_Item_Salvage_ExodusPrototype,Exodus Modules,Used to craft a wide range of items.
expired_security_code,735654483,DA_Item_Salvage_ExpiredSecurityCode,Expired Security Code,An expired security code. Has no more practical use.
crude_explosives,1625205858,DA_Item_Salvage_ExplosiveMixture,Crude Explosives,Used to craft explosives. Can be recycled into crafting materials.
assessor_matrix,431449547,DA_Item_Salvage_Extractor_Part,Assessor Matrix,Can be recycled into crafting materials.
fabric,-1580114534,DA_Item_Salvage_Fabric,Fabric,Used to craft medical supplies and shields.
fertilizer,-894995539,DA_Item_Salvage_Fertilizer,Fertilizer,May be worth a few coins.
film_reel,-1442608039,DA_Item_Salvage_FilmReel_01,Film Reel,May be worth a few coins.
fine_wristwatch,-483653282,DA_Item_Salvage_FineWristwatch_01,Fine Wristwatch,"Perfect for telling the time
fireball_burner,-1426003438,DA_Item_Salvage_FireballPart,Fireball Burner,Can be recycled into ARC Alloy.
broken_flashlight,-1322084093,DA_Item_Salvage_FlashlightBroken_01,Broken Flashlight,Can be recycled into crafting materials.
